,Rk,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Team,Season
7865,6.0,Mun-seop Jeong?,25.0,5,7,6,1,1,0,0,0,0,,,1,4,0.16699999999999998,0.28600000000000003,0.16699999999999998,0.452,1,0,0,0,0,,,Chungbo Pintos,1985
7866,7.0,Seong-man Jeong?,29.0,37,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Chungbo Pintos,1985
7867,8.0,Ba-wi Kim?,30.0,90,306,261,31,64,10,1,13,34,,,37,32,0.245,0.35100000000000003,0.441,0.7909999999999999,115,6,6,1,1,,,Chungbo Pintos,1985
7868,9.0,Gyeong-nam Kim?,25.0,21,36,33,2,5,0,0,1,2,,,1,9,0.152,0.17600000000000002,0.242,0.419,8,0,0,2,0,,,Chungbo Pintos,1985
7869,10.0,Ho-geun Kim?,25.0,60,160,149,10,33,2,0,1,9,,,5,22,0.221,0.244,0.255,0.499,38,0,0,4,2,,,Chungbo Pintos,1985
7870,11.0,Jeong-soo Kim?,32.0,80,236,200,25,44,9,0,4,18,,,30,22,0.22,0.322,0.325,0.647,65,3,0,6,0,,,Chungbo Pintos,1985
7871,12.0,Jin-u Kim?,26.0,82,316,274,35,73,14,0,8,31,,,29,51,0.266,0.34600000000000003,0.405,0.7509999999999999,111,11,6,4,3,,,Chungbo Pintos,1985
7872,13.0,Mu-gwan Kim?,30.0,26,20,20,1,3,0,0,0,2,,,0,4,0.15,0.15,0.15,0.3,3,1,0,0,0,,,Chungbo Pintos,1985
7873,14.0,Myeong-seong Kim?,23.0,45,73,65,9,13,1,1,0,4,,,7,14,0.2,0.28800000000000003,0.24600000000000002,0.534,16,0,1,0,0,,,Chungbo Pintos,1985
7874,15.0,U-geun Kim?,29.0,106,460,400,62,115,21,1,5,31,,,49,41,0.28800000000000003,0.366,0.38299999999999995,0.748,153,13,1,9,1,,,Chungbo Pintos,1985
7875,16.0,Yu-dong Kim?,31.0,16,35,31,2,4,0,0,0,1,,,4,5,0.129,0.22899999999999998,0.129,0.358,4,4,0,0,0,,,Chungbo Pintos,1985
7876,17.0,Gwang-ok Kum?,28.0,73,272,247,29,72,14,0,9,36,,,20,35,0.29100000000000004,0.344,0.457,0.802,113,4,1,2,2,,,Chungbo Pintos,1985
7877,18.0,Du-jo Kwon?,34.0,110,346,299,21,71,12,2,0,19,,,30,30,0.237,0.318,0.29100000000000004,0.609,87,9,6,10,1,,,Chungbo Pintos,1985
7878,19.0,Byeong-meong Lee?,23.0,6,3,3,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Chungbo Pintos,1985
7879,20.0,Seon-ung Lee?,24.0,97,378,337,27,101,20,1,6,53,,,25,33,0.3,0.35700000000000004,0.418,0.775,141,13,7,5,4,,,Chungbo Pintos,1985
7880,21.0,Yeong-gu Lee?,30.0,77,281,246,29,69,18,0,3,31,,,26,14,0.28,0.35,0.39,0.74,96,3,2,4,3,,,Chungbo Pintos,1985
7881,22.0,Myeong-un Pak?,25.0,2,2,2,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Chungbo Pintos,1985
7882,23.0,Gyeong-ha Wu?,27.0,51,156,147,14,36,3,1,3,13,,,3,19,0.245,0.275,0.34,0.615,50,4,3,3,0,,,Chungbo Pintos,1985
7883,24.0,Hu-seung Yang?,23.0,48,55,47,13,8,3,0,0,0,,,6,16,0.17,0.278,0.23399999999999999,0.512,11,0,1,1,0,,,Chungbo Pintos,1985
7884,25.0,Seung-gwan Yang?,26.0,73,268,243,17,51,12,2,5,32,,,16,35,0.21,0.26,0.337,0.597,82,8,1,6,2,,,Chungbo Pintos,1985
7885,,25 Players,28.3,110,4163,3648,416,920,159,9,73,376,,,378,457,0.252,0.32799999999999996,0.361,0.6890000000000001,1316,96,44,71,22,,,Chungbo Pintos,1985
7886,1.0,Yeong-hwa Cha?,28.0,107,265,238,21,57,7,0,0,12,,,11,21,0.239,0.276,0.26899999999999996,0.545,64,6,1,15,0,,,Haitai Tigers,1985
7887,2.0,Jin-beom Chang?,26.0,33,40,37,4,5,1,0,0,5,,,2,2,0.135,0.2,0.162,0.36200000000000004,6,3,1,0,0,,,Haitai Tigers,1985
7888,3.0,Chung-yeol Chou?,26.0,66,97,85,4,17,1,0,0,3,,,3,8,0.2,0.23600000000000002,0.212,0.44799999999999995,18,2,1,8,0,,,Haitai Tigers,1985
7889,4.0,Bong-yeon Kim?,33.0,91,363,316,45,80,9,1,17,47,,,43,26,0.253,0.34700000000000003,0.449,0.7959999999999999,142,6,3,0,1,,,Haitai Tigers,1985
7890,5.0,Gi-cheol Kim?,23.0,5,1,1,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Haitai Tigers,1985
7891,6.0,Il-gwon Kim?,28.0,92,361,316,38,88,12,4,4,38,,,33,23,0.278,0.349,0.38,0.7290000000000001,120,4,3,6,3,,,Haitai Tigers,1985
7892,7.0,Il-hwan Kim?,31.0,64,115,103,8,23,6,0,0,9,,,8,7,0.223,0.27399999999999997,0.282,0.556,29,3,0,2,2,,,Haitai Tigers,1985
7893,8.0,Jong-mo Kim?,25.0,57,160,147,9,34,2,0,4,20,,,11,17,0.231,0.281,0.327,0.608,48,8,0,0,2,,,Haitai Tigers,1985
7894,9.0,Jong-yun Kim?,28.0,36,71,65,4,11,0,1,1,7,,,5,12,0.16899999999999998,0.239,0.24600000000000002,0.486,16,0,1,0,0,,,Haitai Tigers,1985
7895,10.0,Jun-hwan Kim?,30.0,101,373,336,45,101,20,0,5,38,,,27,29,0.301,0.355,0.405,0.76,136,10,4,1,5,,,Haitai Tigers,1985
7896,11.0,Mu-jong Kim?,31.0,87,301,263,28,65,14,0,7,35,,,26,32,0.247,0.307,0.38,0.688,100,9,0,5,7,,,Haitai Tigers,1985
7897,12.0,Seong-han Kim?,27.0,105,455,400,66,133,29,1,22,75,,,42,37,0.33299999999999996,0.395,0.575,0.97,230,6,3,4,6,,,Haitai Tigers,1985
7898,13.0,Tae-eop Kim?,23.0,35,53,47,6,7,2,0,0,3,,,4,12,0.149,0.21600000000000003,0.191,0.40700000000000003,9,2,0,2,0,,,Haitai Tigers,1985
7899,14.0,Yong-nam Kim?,27.0,43,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Haitai Tigers,1985
7900,15.0,Sun-cheol Lee?,24.0,99,411,369,67,112,18,5,12,50,,,33,48,0.304,0.365,0.47700000000000004,0.8420000000000001,176,6,4,3,2,,,Haitai Tigers,1985
7901,16.0,Chang-ho Lim?,26.0,3,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Haitai Tigers,1985
7902,17.0,Jeong-myeon Lim?,26.0,18,11,10,1,1,0,0,0,0,,,1,1,0.1,0.182,0.1,0.282,1,0,0,0,0,,,Haitai Tigers,1985
7903,18.0,Jeon-seop Pak?,26.0,3,4,3,0,0,0,0,0,1,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,1,,,Haitai Tigers,1985
7904,19.0,Jeong-hwan Seo?,29.0,104,422,371,46,102,13,0,3,21,,,38,40,0.275,0.345,0.33399999999999996,0.68,124,4,2,11,0,,,Haitai Tigers,1985
7905,20.0,Il-seop Song?,25.0,104,390,338,59,104,15,0,15,41,,,43,30,0.308,0.39299999999999996,0.485,0.879,164,7,6,1,2,,,Haitai Tigers,1985
7906,21.0,Seung-ho Yang?,25.0,54,121,112,12,28,6,1,1,14,,,4,11,0.25,0.298,0.348,0.6459999999999999,39,5,4,0,1,,,Haitai Tigers,1985
7907,22.0,Seung-an Yu?,29.0,63,167,151,20,41,6,0,8,18,,,14,28,0.272,0.33299999999999996,0.47,0.804,71,4,0,2,0,,,Haitai Tigers,1985
7908,,22 Players,27.9,110,4183,3710,483,1009,161,13,99,437,,,348,386,0.272,0.337,0.402,0.74,1493,85,33,60,32,,,Haitai Tigers,1985
7909,1.0,Seong-ok Cho?,23.0,90,260,219,25,55,11,1,2,19,,,25,26,0.251,0.327,0.33799999999999997,0.665,74,1,1,12,3,,,Lotte Giants,1985
7910,2.0,Mun-yeon Han?,24.0,97,313,270,27,72,12,0,3,30,,,23,19,0.267,0.32299999999999995,0.344,0.6679999999999999,93,11,2,13,5,,,Lotte Giants,1985
7911,3.0,Yeong-jun Han?,22.0,109,406,329,41,72,9,1,5,27,,,42,50,0.21899999999999997,0.327,0.298,0.625,98,11,11,24,0,,,Lotte Giants,1985
7912,4.0,Mun-jong Hong?,30.0,108,445,393,42,102,23,2,11,58,,,42,36,0.26,0.32799999999999996,0.41200000000000003,0.74,162,3,0,6,4,,,Lotte Giants,1985
7913,5.0,In-gyo Jeong?,27.0,13,13,12,1,1,1,0,0,0,,,0,3,0.083,0.154,0.16699999999999998,0.321,2,1,1,0,0,,,Lotte Giants,1985
7914,6.0,Yeong-gi Jeong?,29.0,92,306,280,22,85,11,1,1,24,,,17,31,0.304,0.348,0.361,0.7090000000000001,101,5,2,7,0,,,Lotte Giants,1985
7915,7.0,Han-jo Kim?,23.0,60,115,107,13,22,3,0,3,15,,,8,26,0.20600000000000002,0.261,0.318,0.579,34,1,0,0,0,,,Lotte Giants,1985
7916,8.0,Jin-geun Kim?,29.0,28,12,12,6,2,1,0,0,1,,,0,1,0.16699999999999998,0.16699999999999998,0.25,0.41700000000000004,3,1,0,0,0,,,Lotte Giants,1985
7917,9.0,Min-ho Kim?,24.0,67,125,118,9,33,6,1,1,10,,,4,18,0.28,0.306,0.373,0.679,44,1,1,1,1,,,Lotte Giants,1985
7918,10.0,Seok-il Kim?,25.0,54,133,109,18,28,6,1,3,15,,,19,21,0.257,0.374,0.413,0.787,45,0,2,2,1,,,Lotte Giants,1985
7919,11.0,Seong-ho Kim?,25.0,64,124,103,12,19,3,0,2,8,,,7,14,0.184,0.248,0.272,0.52,28,3,2,11,1,,,Lotte Giants,1985
7920,12.0,Yong-cheol Kim?,27.0,106,417,367,27,82,16,1,7,36,,,36,45,0.223,0.29,0.33,0.619,121,10,1,6,7,,,Lotte Giants,1985
7921,13.0,Yong-hyi Kim?,29.0,101,404,361,49,100,18,2,14,47,,,37,33,0.27699999999999997,0.34600000000000003,0.45399999999999996,0.8,164,3,2,2,2,,,Lotte Giants,1985
7922,14.0,Yong-un Kim?,30.0,52,108,100,9,30,8,0,2,13,,,4,11,0.3,0.327,0.44,0.767,44,7,1,1,2,,,Lotte Giants,1985
7923,15.0,Dong-wan Lee?,23.0,17,27,24,0,2,0,0,0,1,,,2,9,0.083,0.14800000000000002,0.083,0.231,2,0,0,0,1,,,Lotte Giants,1985
7924,16.0,Hyi-chan Pak?,22.0,6,6,4,0,0,0,0,0,0,,,2,2,0.0,0.33299999999999996,0.0,0.33299999999999996,0,0,0,0,0,,,Lotte Giants,1985
7925,17.0,Yeong-tae Pak?,25.0,96,314,275,40,74,12,3,2,24,,,21,37,0.26899999999999996,0.32899999999999996,0.35600000000000004,0.685,98,6,5,10,3,,,Lotte Giants,1985
7926,18.0,Yong-seong Pak?,26.0,74,184,159,24,39,5,2,8,21,,,18,26,0.245,0.33,0.45299999999999996,0.782,72,5,2,5,0,,,Lotte Giants,1985
7927,19.0,Du-yeol Yu?,28.0,104,425,356,61,102,23,4,13,50,,,45,38,0.287,0.384,0.483,0.867,172,10,14,6,4,,,Lotte Giants,1985
7928,,19 Players,26.3,110,4137,3598,426,920,168,19,77,399,,,352,446,0.256,0.327,0.377,0.7040000000000001,1357,79,47,106,34,,,Lotte Giants,1985
7929,1.0,Eon-hak An?,23.0,42,109,94,7,17,2,0,1,7,,,10,25,0.18100000000000002,0.271,0.23399999999999999,0.505,22,0,2,2,1,,,MBC Blue,1985
7930,2.0,Dong-yeol Cha?,29.0,64,167,151,13,33,2,0,4,20,,,14,22,0.21899999999999997,0.28300000000000003,0.311,0.594,47,2,0,1,1,,,MBC Blue,1985
7931,3.0,Hong-seok Chou?,25.0,37,83,76,2,11,3,0,2,7,,,5,17,0.145,0.205,0.263,0.46799999999999997,20,1,1,0,1,,,MBC Blue,1985
7932,4.0,Bong-gi Kim?,31.0,28,9,9,6,1,0,0,0,0,,,0,3,0.111,0.111,0.111,0.222,1,1,0,0,0,,,MBC Blue,1985
7933,5.0,Gyeong-pyo Kim?,25.0,40,61,51,3,8,1,0,0,3,,,7,14,0.157,0.24600000000000002,0.17600000000000002,0.42200000000000004,9,1,0,0,3,,,MBC Blue,1985
7934,6.0,In-sik Kim?,31.0,110,455,404,48,111,14,0,2,16,,,30,22,0.275,0.336,0.324,0.6609999999999999,131,8,8,12,1,,,MBC Blue,1985
7935,7.0,Jae-bak Kim?,31.0,100,430,377,54,118,15,3,3,36,,,39,29,0.313,0.382,0.39299999999999996,0.775,148,3,5,6,3,,,MBC Blue,1985
7936,8.0,Jeong-soo Kim?,24.0,32,102,91,4,20,3,2,1,8,,,7,23,0.22,0.28,0.33,0.61,30,4,1,2,1,,,MBC Blue,1985
7937,9.0,Mun-yeong Kim?,25.0,58,97,94,7,21,3,0,1,7,,,3,10,0.223,0.247,0.287,0.535,27,2,0,0,0,,,MBC Blue,1985
7938,10.0,Sang-hun Kim?,24.0,98,395,360,33,108,23,4,5,51,,,29,42,0.3,0.35200000000000004,0.428,0.78,154,7,2,0,4,,,MBC Blue,1985
7939,11.0,Yeong-gyun Kim?,23.0,25,59,52,2,8,1,0,0,6,,,7,7,0.154,0.254,0.17300000000000001,0.42700000000000005,9,3,0,0,0,,,MBC Blue,1985
7940,12.0,Yong-dal Kim?,29.0,71,166,142,15,33,9,0,3,15,,,21,24,0.23199999999999998,0.327,0.359,0.6859999999999999,51,5,0,1,2,,,MBC Blue,1985
7941,13.0,Gwang-eun Lee?,30.0,87,358,326,38,91,11,3,6,39,,,24,42,0.27899999999999997,0.332,0.387,0.7190000000000001,126,7,4,0,4,,,MBC Blue,1985
7942,14.0,Gwang-gwon Lee?,31.0,4,1,1,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,MBC Blue,1985
7943,15.0,Cheol-yeong Pak?,25.0,14,24,21,1,4,2,0,0,2,,,3,5,0.19,0.292,0.28600000000000003,0.5770000000000001,6,2,0,0,0,,,MBC Blue,1985
7944,16.0,Heung-sik Pak?,23.0,79,259,210,18,50,8,5,0,9,,,25,23,0.23800000000000002,0.34600000000000003,0.324,0.669,68,2,10,13,1,,,MBC Blue,1985
7945,17.0,Jae-won Shim?,31.0,76,209,189,14,39,3,0,3,15,,,17,23,0.20600000000000002,0.27399999999999997,0.27,0.544,51,3,1,1,1,,,MBC Blue,1985
7946,18.0,Eon-ho Shin?,29.0,107,398,371,23,84,11,0,1,28,,,16,36,0.226,0.262,0.264,0.526,98,7,2,8,1,,,MBC Blue,1985
7947,19.0,Yeong-un Song?,32.0,79,230,198,16,55,6,1,0,18,,,28,21,0.278,0.36700000000000005,0.318,0.685,63,2,1,1,2,,,MBC Blue,1985
7948,20.0,Go-ung Yu?,26.0,89,262,228,26,44,6,0,4,15,,,28,38,0.193,0.28,0.272,0.552,62,2,0,5,1,,,MBC Blue,1985
7949,21.0,Ji-hong Yu?,23.0,60,146,130,9,28,4,0,0,12,,,10,17,0.215,0.278,0.24600000000000002,0.524,32,2,2,2,2,,,MBC Blue,1985
7950,22.0,Seong-ryong Yu?,24.0,2,2,2,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,MBC Blue,1985
7951,23.0,Deok-gyu Yun?,22.0,25,50,47,6,8,0,1,1,3,,,1,7,0.17,0.188,0.27699999999999997,0.46399999999999997,13,1,0,2,0,,,MBC Blue,1985
7952,,23 Players,27.7,110,4072,3624,345,892,127,19,37,317,,,324,452,0.24600000000000002,0.313,0.322,0.635,1168,65,39,56,29,,,MBC Blue,1985
7953,1.0,Beom-hyeon Cho?,24.0,87,262,239,30,57,9,0,3,33,,,13,23,0.23800000000000002,0.281,0.314,0.595,75,3,2,6,2,,,OB Bears,1985
7954,2.0,Ho Cho?,27.0,20,6,6,1,1,0,0,0,0,,,0,2,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1,0,0,0,0,,,OB Bears,1985
7955,3.0,Il-eon Chou?,23.0,38,1,1,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,OB Bears,1985
7956,4.0,Dae-hwa Han?,24.0,39,54,53,5,12,1,0,2,7,,,1,4,0.226,0.24100000000000002,0.358,0.599,19,1,0,0,0,,,OB Bears,1985
7957,5.0,Hyi-seop Hong?,28.0,2,2,2,0,1,0,0,0,0,,,0,1,0.5,0.5,0.5,1.0,1,0,0,0,0,,,OB Bears,1985
7958,6.0,Sin-cha Hong?,26.0,47,69,62,6,16,1,0,3,12,,,6,10,0.258,0.33299999999999996,0.419,0.753,26,2,1,0,0,,,OB Bears,1985
7959,7.0,Jong-hyeon Jeong?,25.0,25,39,35,3,7,0,0,1,2,,,2,7,0.2,0.282,0.28600000000000003,0.568,10,1,2,0,0,,,OB Bears,1985
7960,8.0,Dae-jin Kim?,29.0,65,82,68,5,14,1,0,1,6,,,2,12,0.20600000000000002,0.26,0.265,0.525,18,3,3,9,0,,,OB Bears,1985
7961,9.0,Gwang-rim Kim?,24.0,93,179,165,23,51,4,0,1,15,,,7,14,0.309,0.33299999999999996,0.35200000000000004,0.685,58,0,0,5,2,,,OB Bears,1985
7962,10.0,Gwang-soo Kim?,26.0,105,455,384,57,98,17,0,9,40,,,44,40,0.255,0.33899999999999997,0.37,0.7090000000000001,142,10,7,16,4,,,OB Bears,1985
7963,11.0,Gyeong-mun Kim?,26.0,57,97,79,7,15,3,0,0,3,,,10,5,0.19,0.301,0.228,0.529,18,0,3,4,1,,,OB Bears,1985
7964,12.0,Hyeong-seok Kim?,22.0,92,248,225,29,68,14,5,7,24,,,18,39,0.302,0.364,0.502,0.867,113,2,4,1,0,,,OB Bears,1985
7965,13.0,Jin-hong Kim?,22.0,4,3,3,0,2,0,0,0,0,,,0,0,0.667,0.667,0.667,1.3330000000000002,2,0,0,0,0,,,OB Bears,1985
7966,14.0,Myeong-gu Kim?,24.0,14,9,8,0,1,0,0,0,0,,,1,2,0.125,0.222,0.125,0.34700000000000003,1,0,0,0,0,,,OB Bears,1985
7967,15.0,U-yeol Kim?,35.0,57,177,153,28,37,4,0,7,22,,,23,23,0.242,0.341,0.405,0.746,62,0,0,1,0,,,OB Bears,1985
7968,16.0,Yeong-sin Kim?,23.0,15,22,21,1,4,0,0,0,2,,,1,4,0.19,0.22699999999999998,0.19,0.418,4,0,0,0,0,,,OB Bears,1985
7969,17.0,Cheon-seo Ku?,21.0,94,326,264,35,62,9,0,2,21,,,42,41,0.235,0.354,0.292,0.6459999999999999,77,3,8,10,2,,,OB Bears,1985
7970,18.0,Jae-seo Ku?,21.0,72,9,9,12,2,0,0,0,0,,,0,0,0.222,0.222,0.222,0.444,2,0,0,0,0,,,OB Bears,1985
7971,19.0,Geun-sik Lee?,26.0,56,69,61,4,12,2,0,0,7,,,6,13,0.19699999999999998,0.27899999999999997,0.23,0.509,14,1,1,1,0,,,OB Bears,1985
7972,20.0,Hong-beom Lee?,32.0,82,118,107,16,24,3,1,2,12,,,6,13,0.22399999999999998,0.27,0.327,0.597,35,1,1,3,1,,,OB Bears,1985
7973,21.0,Jong-do Lee?,33.0,105,322,282,34,76,14,3,4,35,,,30,39,0.27,0.344,0.38299999999999995,0.727,108,6,4,2,4,,,OB Bears,1985
7974,22.0,Seung-hyi Lee?,26.0,32,45,35,2,2,0,0,0,1,,,5,16,0.057,0.175,0.057,0.23199999999999998,2,0,0,5,0,,,OB Bears,1985
7975,23.0,Gi-soo Pak?,25.0,4,4,4,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,OB Bears,1985
7976,24.0,Hae-jong Pak?,32.0,17,30,27,0,5,0,0,0,3,,,2,7,0.185,0.233,0.185,0.419,5,0,0,0,1,,,OB Bears,1985
7977,25.0,Jong-hun Pak?,26.0,103,395,348,48,119,19,4,6,51,,,29,16,0.342,0.39399999999999996,0.47100000000000003,0.865,164,2,4,9,5,,,OB Bears,1985
7978,26.0,Gyeong-sik Shin?,23.0,110,457,404,54,113,23,4,8,58,,,40,44,0.28,0.35100000000000003,0.41600000000000004,0.767,168,5,6,4,3,,,OB Bears,1985
7979,27.0,Jae-won Tak?,23.0,10,17,14,0,4,1,0,0,0,,,1,1,0.28600000000000003,0.33299999999999996,0.35700000000000004,0.69,5,0,0,2,0,,,OB Bears,1985
7980,28.0,Ji-hwon Yu?,29.0,107,356,321,32,67,9,4,3,35,,,21,34,0.209,0.261,0.29,0.551,93,9,3,8,3,,,OB Bears,1985
7981,29.0,Dong-gyun Yun?,35.0,85,335,286,40,83,12,6,8,41,,,44,32,0.29,0.38299999999999995,0.45799999999999996,0.841,131,6,1,1,3,,,OB Bears,1985
7982,30.0,Seok-hwan Yun?,23.0,41,1,1,1,1,1,0,0,2,,,0,0,1.0,1.0,2.0,3.0,2,0,0,0,0,,,OB Bears,1985
7983,,30 Players,26.8,110,4189,3667,473,954,147,27,67,432,,,354,442,0.26,0.331,0.37,0.701,1356,55,50,87,31,,,OB Bears,1985
7984,1.0,Hyo-jo Chang?,28.0,107,421,346,66,129,24,1,11,65,,,57,23,0.373,0.46,0.5429999999999999,1.003,188,6,4,8,6,,,Samsung Lions,1985
7985,2.0,Tae-soo Chang?,27.0,104,297,252,33,73,13,0,1,25,,,30,28,0.29,0.36700000000000005,0.353,0.72,89,5,3,8,4,,,Samsung Lions,1985
7986,3.0,Hak-soo Ham?,30.0,92,251,220,32,53,11,1,4,24,,,20,27,0.24100000000000002,0.306,0.355,0.66,78,2,1,9,1,,,Samsung Lions,1985
7987,4.0,Gyu-ok Ho?,28.0,104,344,306,64,101,14,7,3,22,,,25,44,0.33,0.38799999999999996,0.451,0.8390000000000001,138,3,4,9,0,,,Samsung Lions,1985
7988,5.0,Seung-gyu Hong?,25.0,67,102,89,19,15,2,0,1,4,,,7,11,0.16899999999999998,0.237,0.225,0.462,20,1,1,5,0,,,Samsung Lions,1985
7989,6.0,Sun-ho Hong?,23.0,14,6,6,1,1,0,1,0,0,,,0,2,0.16699999999999998,0.16699999999999998,0.5,0.667,3,0,0,0,0,,,Samsung Lions,1985
7990,7.0,Byeong-il Hwang?,25.0,9,10,10,0,1,0,0,0,2,,,0,1,0.1,0.1,0.1,0.2,1,1,0,0,0,,,Samsung Lions,1985
7991,8.0,Gyu-bong Hwang?,32.0,34,1,1,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Samsung Lions,1985
7992,9.0,Hyeon-bal Jeong?,32.0,51,138,119,13,32,7,0,3,19,,,13,25,0.26899999999999996,0.34299999999999997,0.40299999999999997,0.747,48,2,1,4,1,,,Samsung Lions,1985
7993,10.0,Jin-ho Jeong?,29.0,70,186,157,18,41,7,2,3,18,,,19,16,0.261,0.337,0.389,0.726,61,2,1,5,4,,,Samsung Lions,1985
7994,11.0,Dong-jae Kim?,24.0,22,33,30,1,5,2,0,0,1,,,1,4,0.16699999999999998,0.188,0.233,0.42100000000000004,7,0,0,1,1,,,Samsung Lions,1985
7995,12.0,Geun-seok Kim?,23.0,46,97,87,5,16,5,0,2,11,,,7,13,0.184,0.25,0.31,0.56,27,2,1,1,1,,,Samsung Lions,1985
7996,13.0,Han-geun Kim?,30.0,13,17,13,0,4,2,0,0,1,,,3,1,0.308,0.47100000000000003,0.462,0.932,6,0,1,0,0,,,Samsung Lions,1985
7997,14.0,I-soo Kim?,24.0,25,9,9,4,1,1,0,0,0,,,0,3,0.111,0.111,0.222,0.33299999999999996,2,0,0,0,0,,,Samsung Lions,1985
7998,15.0,Seong-gap Kim?,23.0,11,7,6,0,0,0,0,0,0,,,1,2,0.0,0.14300000000000002,0.0,0.14300000000000002,0,0,0,0,0,,,Samsung Lions,1985
7999,16.0,Seong-rae Kim?,23.0,103,359,300,40,85,16,0,13,51,,,41,39,0.28300000000000003,0.39,0.467,0.857,140,8,13,3,2,,,Samsung Lions,1985
8000,17.0,Yong-guk Kim?,23.0,99,352,306,46,73,14,1,7,37,,,34,42,0.239,0.317,0.359,0.6759999999999999,110,10,2,8,2,,,Samsung Lions,1985
8001,18.0,Hae-chang Lee?,32.0,109,413,352,63,95,12,3,7,43,,,49,48,0.27,0.364,0.381,0.745,134,5,5,4,3,,,Samsung Lions,1985
8002,19.0,Jong-du Lee?,23.0,92,211,186,28,43,8,3,6,31,,,15,41,0.231,0.295,0.40299999999999997,0.698,75,3,3,4,3,,,Samsung Lions,1985
8003,20.0,Man-soo Lee?,26.0,103,423,357,63,115,19,2,22,87,,,42,37,0.322,0.40399999999999997,0.5710000000000001,0.976,204,13,14,0,10,,,Samsung Lions,1985
8004,21.0,Dae-seok Oh?,25.0,30,76,65,6,13,2,0,1,6,,,7,12,0.2,0.278,0.27699999999999997,0.555,18,2,0,4,0,,,Samsung Lions,1985
8005,22.0,Dae-ung Pae?,31.0,91,178,161,18,44,8,1,3,18,,,8,11,0.273,0.312,0.391,0.703,63,0,1,8,0,,,Samsung Lions,1985
8006,23.0,Chan Pak?,30.0,3,3,3,0,0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,,,Samsung Lions,1985
8007,24.0,Seung-ho Pak?,27.0,90,150,132,16,38,7,0,8,29,,,9,13,0.28800000000000003,0.345,0.523,0.867,69,3,4,2,3,,,Samsung Lions,1985
8008,25.0,Sang-dae Son?,30.0,5,1,1,0,0,0,0,0,0,,,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,,,Samsung Lions,1985
8009,26.0,Il-soo Song?,34.0,56,156,130,16,27,7,0,2,20,,,14,11,0.20800000000000002,0.28600000000000003,0.308,0.593,40,4,1,9,2,,,Samsung Lions,1985
8010,,26 Players,27.3,110,4241,3644,552,1005,181,22,97,514,,,402,456,0.276,0.354,0.41700000000000004,0.7709999999999999,1521,73,60,92,43,,,Samsung Lions,1985
8011,1.0,Yeong-hwa Cha?,27.0,70,185,162,16,33,3,1,0,12,,,15,24,0.204,0.27399999999999997,0.235,0.508,38,2,1,6,1,,,Haitai Tigers,1984
8012,2.0,Jin-beom Chang?,25.0,46,87,83,6,19,4,0,0,5,,,3,10,0.22899999999999998,0.256,0.27699999999999997,0.5329999999999999,23,5,0,1,0,,,Haitai Tigers,1984
8013,3.0,Chung-yeol Chou?,25.0,55,110,102,6,17,3,0,0,4,,,5,12,0.16699999999999998,0.22,0.196,0.41600000000000004,20,2,2,1,0,,,Haitai Tigers,1984
8014,4.0,Jeong-nam Kang?,23.0,26,54,50,5,5,3,0,0,2,,,2,13,0.1,0.151,0.16,0.311,8,0,1,1,0,,,Haitai Tigers,1984
8015,5.0,Bong-yeon Kim?,32.0,97,400,341,42,85,18,0,17,48,,,50,56,0.249,0.349,0.452,0.8009999999999999,154,16,4,2,3,,,Haitai Tigers,1984
8016,6.0,Il-gwon Kim?,27.0,62,274,245,29,59,9,0,2,17,,,22,20,0.24100000000000002,0.309,0.302,0.611,74,7,2,5,0,,,Haitai Tigers,1984
8017,7.0,Il-hwan Kim?,30.0,96,360,321,37,88,15,2,0,27,,,30,39,0.27399999999999997,0.341,0.33299999999999996,0.674,107,7,3,5,1,,,Haitai Tigers,1984
8018,8.0,Jong-mo Kim?,24.0,74,310,272,38,86,12,1,14,44,,,35,31,0.316,0.39,0.522,0.912,142,10,0,0,3,,,Haitai Tigers,1984
